UF,Município,Marca Modelo,Ano Fabricação Veículo CRV,Qtd. Veículos
PARANA,SAO JOSE DOS PINHAIS,I/PORSCHE CAYENNE SCPHEV,2024,2.0
PARANA,SAO JOSE DOS PINHAIS,I/PORSCHE CAYMAN GTS 4.0,2024,2.0
PARANA,SAO JOSE DOS PINHAIS,I/PORSCHE MACAN,2024,1.0
PARANA,SIQUEIRA CAMPOS,I/PORSCHE BOXSTER,2024,1.0
PARANA,TOLEDO,I/PORSCHE CAYENNE GT CP,2024,1.0
PARANA,TOLEDO,I/PORSCHE CAYENNE PHEV,2024,1.0
PERNAMBUCO,BARREIROS,I/PORSCHE BOXSTER,2024,1.0
PERNAMBUCO,BELEM DE SAO FRANCISCO,I/PORSCHE CAYENNE CP PHE,2024,1.0
PERNAMBUCO,BELO JARDIM,I/PORSCHE BOXSTER,2024,1.0
PERNAMBUCO,BELO JARDIM,I/PORSCHE MACAN,2024,1.0
PERNAMBUCO,CABO DE SANTO AGOSTINHO,I/PORSCHE 911 TURBO S,2024,1.0
PERNAMBUCO,CABO DE SANTO AGOSTINHO,I/PORSCHE CAYENNE PHEV,2024,1.0
PERNAMBUCO,CARPINA,I/PORSCHE MACAN,2024,3.0
PERNAMBUCO,CARUARU,I/PORSCHE BOXSTER,2024,1.0
PERNAMBUCO,CARUARU,I/PORSCHE CAYENNE CP PHE,2024,2.0
PERNAMBUCO,CARUARU,I/PORSCHE CAYMAN,2024,1.0
PERNAMBUCO,GARANHUNS,I/PORSCHE 911 CARRERA,2024,1.0
PERNAMBUCO,GARANHUNS,I/PORSCHE BOXSTER,2024,2.0
PERNAMBUCO,GLORIA DO GOITA,I/PORSCHE BOXSTER,2024,1.0
PERNAMBUCO,GRAVATA,I/PORSCHE MACAN,2024,1.0
PERNAMBUCO,JABOATAO DOS GUARARAPES,I/PORSCHE 911 TARGA 4GTS,2024,1.0
PERNAMBUCO,JABOATAO DOS GUARARAPES,I/PORSCHE CAYENNE CP PHE,2024,2.0
PERNAMBUCO,JABOATAO DOS GUARARAPES,I/PORSCHE CAYENNE PHEV,2024,1.0
PERNAMBUCO,JABOATAO DOS GUARARAPES,I/PORSCHE MACAN,2024,1.0
PERNAMBUCO,OLINDA,I/PORSCHE BOXSTER,2024,1.0
PERNAMBUCO,OLINDA,I/PORSCHE CAYENNE SCPHEV,2024,1.0
PERNAMBUCO,OLINDA,I/PORSCHE MACAN T,2024,1.0
PERNAMBUCO,PAULISTA,I/PORSCHE MACAN GTS,2024,1.0
PERNAMBUCO,PEDRA,I/PORSCHE MACAN GTS,2024,1.0
PERNAMBUCO,PETROLINA,I/PORSCHE BOXSTER,2024,1.0
PERNAMBUCO,RECIFE,I/PORSCHE 911 CAR 4GTS,2024,2.0
PERNAMBUCO,RECIFE,I/PORSCHE 911 CAR 4GTS C,2024,1.0
PERNAMBUCO,RECIFE,I/PORSCHE 911 CAR GTS CA,2024,1.0
PERNAMBUCO,RECIFE,I/PORSCHE 911 CARRERA,2024,11.0
PERNAMBUCO,RECIFE,I/PORSCHE 911 CARRERA C,2024,2.0
PERNAMBUCO,RECIFE,I/PORSCHE 911 CARRERA S,2024,2.0
PERNAMBUCO,RECIFE,I/PORSCHE 911 CARRERA SC,2024,1.0
PERNAMBUCO,RECIFE,I/PORSCHE 911 CARRERA T,2024,2.0
PERNAMBUCO,RECIFE,I/PORSCHE 911 TARGA 4GTS,2024,2.0
PERNAMBUCO,RECIFE,I/PORSCHE 911CARRERA GTS,2024,8.0
PERNAMBUCO,RECIFE,I/PORSCHE BOXSTER,2024,18.0
PERNAMBUCO,RECIFE,I/PORSCHE BOXSTER GTS4.0,2024,2.0
PERNAMBUCO,RECIFE,I/PORSCHE BOXSTER STYLE,2024,1.0
PERNAMBUCO,RECIFE,I/PORSCHE CAYENNE CP PHE,2024,17.0
PERNAMBUCO,RECIFE,I/PORSCHE CAYENNE GT CP,2024,2.0
PERNAMBUCO,RECIFE,I/PORSCHE CAYENNE PHEV,2024,9.0
PERNAMBUCO,RECIFE,I/PORSCHE CAYENNE S PHEV,2024,4.0
PERNAMBUCO,RECIFE,I/PORSCHE CAYENNE SCPHEV,2024,6.0
PERNAMBUCO,RECIFE,I/PORSCHE CAYMAN,2024,4.0
PERNAMBUCO,RECIFE,I/PORSCHE CAYMAN GTS 4.0,2024,2.0
PERNAMBUCO,RECIFE,I/PORSCHE CAYMAN STYLE,2024,3.0
PERNAMBUCO,RECIFE,I/PORSCHE MACAN,2024,20.0
PERNAMBUCO,RECIFE,I/PORSCHE MACAN E4,2024,2.0
PERNAMBUCO,RECIFE,I/PORSCHE MACAN E4S,2024,3.0
PERNAMBUCO,RECIFE,I/PORSCHE MACAN GTS,2024,6.0
PERNAMBUCO,RECIFE,I/PORSCHE MACAN S,2024,3.0
PERNAMBUCO,RECIFE,I/PORSCHE MACAN T,2024,8.0
PERNAMBUCO,RECIFE,I/PORSCHE PANAMERA 4EHYB,2024,3.0
PERNAMBUCO,RECIFE,I/PORSCHE PANAMERA 4SEHY,2024,1.0
PERNAMBUCO,SALGUEIRO,I/PORSCHE 911 CARRERA C,2024,1.0
PERNAMBUCO,SALOA,I/PORSCHE MACAN,2024,1.0
PERNAMBUCO,SAO JOSE DO EGITO,I/PORSCHE MACAN T,2024,1.0
PERNAMBUCO,SERRA TALHADA,I/PORSCHE BOXSTER,2024,1.0
PERNAMBUCO,SURUBIM,I/PORSCHE BOXSTER GTS4.0,2024,1.0
PIAUI,SAO JULIAO,I/PORSCHE CAYENNE PHEV,2024,1.0
PIAUI,TERESINA,I/PORSCHE 911 CARRERA,2024,2.0
PIAUI,TERESINA,I/PORSCHE BOXSTER,2024,1.0
PIAUI,TERESINA,I/PORSCHE CAYENNE CP PHE,2024,2.0
RIO DE JANEIRO,ANGRA DOS REIS,I/PORSCHE 911 CARRERA,2024,1.0
RIO DE JANEIRO,ANGRA DOS REIS,I/PORSCHE CAYENNE CP PHE,2024,1.0
RIO DE JANEIRO,BARRA MANSA,I/PORSCHE CAYENNE CP PHE,2024,1.0
RIO DE JANEIRO,BELFORD ROXO,I/PORSCHE BOXSTER,2024,1.0
RIO DE JANEIRO,CABO FRIO,I/PORSCHE CAYENNE T PHEV,2024,1.0
RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,I/PORSCHE CAYENNE SCPHEV,2024,1.0
RIO DE JANEIRO,DUQUE DE CAXIAS,I/PORSCHE 911CARRERA GTS,2024,1.0
RIO DE JANEIRO,DUQUE DE CAXIAS,I/PORSCHE BOXSTER,2024,1.0
RIO DE JANEIRO,DUQUE DE CAXIAS,I/PORSCHE CAYENNE CP PHE,2024,2.0
RIO DE JANEIRO,GUAPIMIRIM,I/PORSCHE CAYENNE CP PHE,2024,1.0
RIO DE JANEIRO,MACAE,I/PORSCHE CAYENNE CP PHE,2024,2.0
RIO DE JANEIRO,MARICA,I/PORSCHE CAYMAN GTS 4.0,2024,1.0
RIO DE JANEIRO,MESQUITA,I/PORSCHE CAYENNE SCPHEV,2024,1.0
RIO DE JANEIRO,MIRACEMA,I/PORSCHE CAYENNE CP PHE,2024,1.0
RIO DE JANEIRO,NITEROI,I/PORSCHE 911 CARRERA,2024,2.0
RIO DE JANEIRO,NITEROI,I/PORSCHE 911 CARRERA S,2024,1.0
RIO DE JANEIRO,NITEROI,I/PORSCHE 911 TARGA 4GTS,2024,1.0
RIO DE JANEIRO,NITEROI,I/PORSCHE 911CARRERA GTS,2024,2.0
RIO DE JANEIRO,NITEROI,I/PORSCHE BOXSTER,2024,3.0
RIO DE JANEIRO,NITEROI,I/PORSCHE CAYENNE CP PHE,2024,3.0
RIO DE JANEIRO,NITEROI,I/PORSCHE CAYENNE PHEV,2024,2.0
RIO DE JANEIRO,NITEROI,I/PORSCHE CAYENNE SCPHEV,2024,1.0
RIO DE JANEIRO,NITEROI,I/PORSCHE MACAN,2024,1.0
RIO DE JANEIRO,NITEROI,I/PORSCHE MACAN E4,2024,1.0
RIO DE JANEIRO,NITEROI,I/PORSCHE MACAN E4S,2024,1.0
RIO DE JANEIRO,NITEROI,I/PORSCHE MACAN GTS,2024,1.0
RIO DE JANEIRO,NOVA FRIBURGO,I/PORSCHE CAYENNE SCPHEV,2024,1.0
RIO DE JANEIRO,NOVA FRIBURGO,I/PORSCHE CAYENNE TCPHEV,2024,1.0
RIO DE JANEIRO,NOVA FRIBURGO,I/PORSCHE MACAN T,2024,1.0
RIO DE JANEIRO,NOVA IGUACU,I/PORSCHE 911 CARRERA,2024,1.0
RIO DE JANEIRO,NOVA IGUACU,I/PORSCHE CAYENNE SCPHEV,2024,1.0
RIO DE JANEIRO,NOVA IGUACU,I/PORSCHE MACAN T,2024,1.0
RIO DE JANEIRO,PETROPOLIS,I/PORSCHE 911 CARRERA,2024,1.0
RIO DE JANEIRO,PETROPOLIS,I/PORSCHE 911CARRERA GTS,2024,1.0
RIO DE JANEIRO,PETROPOLIS,I/PORSCHE CAYENNE CP PHE,2024,1.0
RIO DE JANEIRO,PETROPOLIS,I/PORSCHE CAYENNE SCPHEV,2024,2.0
RIO DE JANEIRO,PETROPOLIS,I/PORSCHE CAYMAN STYLE,2024,1.0
RIO DE JANEIRO,PETROPOLIS,I/PORSCHE MACAN T,2024,1.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE 911 CAR 4GTS,2024,2.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE 911 CARRERA,2024,13.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE 911 CARRERA S,2024,1.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE 911 CARRERA SC,2024,2.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE 911 CARRERA T,2024,4.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE 911 GT3 RS,2024,4.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE 911 TARGA 4GTS,2024,2.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE 911 TURBO S,2024,5.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE 911CARRERA GTS,2024,2.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE BOXSTER,2024,17.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE BOXSTER GTS4.0,2024,4.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE BOXSTER SPD RS,2024,1.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE BOXSTER STYLE,2024,1.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE CAYENNE CP PHE,2024,35.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE CAYENNE GT CP,2024,6.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE CAYENNE PHEV,2024,12.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE CAYENNE S,2024,1.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE CAYENNE S CP,2024,1.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE CAYENNE S PHEV,2024,6.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE CAYENNE SCPHEV,2024,12.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE CAYENNE T PHEV,2024,1.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE CAYENNE TCPHEV,2024,4.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE CAYMAN,2024,2.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE CAYMAN GT4 RS,2024,4.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE CAYMAN GTS 4.0,2024,2.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE CAYMAN STYLE,2024,3.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE MACAN,2024,24.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE MACAN E4,2024,8.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE MACAN E4S,2024,3.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE MACAN ETURBO,2024,1.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE MACAN GTS,2024,5.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE MACAN S,2024,4.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE MACAN T,2024,5.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE PANAMERA 4EHYB,2024,7.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE PANAMERA 4SEHY,2024,2.0
RIO DE JANEIRO,RIO DE JANEIRO,I/PORSCHE TAYCAN  4CT,2024,2.0
RIO DE JANEIRO,SAO GONCALO,I/PORSCHE CAYENNE CP PHE,2024,1.0
RIO DE JANEIRO,SAO JOAO DA BARRA,I/PORSCHE MACAN E4,2024,1.0
RIO DE JANEIRO,TERESOPOLIS,I/PORSCHE CAYENNE S PHEV,2024,1.0
RIO DE JANEIRO,TRES RIOS,I/PORSCHE BOXSTER,2024,1.0
RIO DE JANEIRO,TRES RIOS,I/PORSCHE CAYENNE CP PHE,2024,1.0
RIO DE JANEIRO,VALENCA,I/PORSCHE PANAMERA 4EHYB,2024,1.0
RIO DE JANEIRO,VOLTA REDONDA,I/PORSCHE 911 CARRERA,2024,1.0
RIO DE JANEIRO,VOLTA REDONDA,I/PORSCHE BOXSTER,2024,1.0
RIO DE JANEIRO,VOLTA REDONDA,I/PORSCHE CAYENNE SCPHEV,2024,1.0
RIO DE JANEIRO,VOLTA REDONDA,I/PORSCHE CAYMAN,2024,1.0
RIO DE JANEIRO,VOLTA REDONDA,I/PORSCHE CAYMAN STYLE,2024,1.0
RIO GRANDE DO NORTE,NATAL,I/PORSCHE CAYENNE PHEV,2024,1.0
RIO GRANDE DO NORTE,NATAL,I/PORSCHE MACAN,2024,1.0
RIO GRANDE DO NORTE,PARNAMIRIM,I/PORSCHE BOXSTER,2024,1.0
RIO GRANDE DO SUL,BAGE,I/PORSCHE CAYENNE CP PHE,2024,1.0
RIO GRANDE DO SUL,BAGE,I/PORSCHE MACAN GTS,2024,1.0
RIO GRANDE DO SUL,BENTO GONCALVES,I/PORSCHE BOXSTER GTS4.0,2024,1.0
RIO GRANDE DO SUL,BENTO GONCALVES,I/PORSCHE CAYMAN STYLE,2024,2.0
RIO GRANDE DO SUL,BENTO GONCALVES,I/PORSCHE MACAN,2024,1.0
RIO GRANDE DO SUL,CACHOEIRA DO SUL,I/PORSCHE MACAN,2024,1.0
RIO GRANDE DO SUL,CACHOEIRINHA,I/PORSCHE CAYENNE CP PHE,2024,1.0
RIO GRANDE DO SUL,CACHOEIRINHA,I/PORSCHE CAYENNE SCPHEV,2024,1.0
RIO GRANDE DO SUL,CACHOEIRINHA,I/PORSCHE MACAN GTS,2024,1.0
RIO GRANDE DO SUL,CAMPO BOM,I/PORSCHE CAYENNE CP PHE,2024,1.0
RIO GRANDE DO SUL,CAMPO BOM,I/PORSCHE MACAN GTS,2024,1.0
RIO GRANDE DO SUL,CAMPO BOM,I/PORSCHE MACAN S,2024,1.0
RIO GRANDE DO SUL,CANELA,I/PORSCHE PANAMERA 4SEHY,2024,1.0
RIO GRANDE DO SUL,CANOAS,I/PORSCHE CAYENNE PHEV,2024,2.0
RIO GRANDE DO SUL,CANOAS,I/PORSCHE MACAN,2024,1.0
RIO GRANDE DO SUL,CANOAS,I/PORSCHE MACAN T,2024,1.0
RIO GRANDE DO SUL,CAPAO DA CANOA,I/PORSCHE BOXSTER,2024,1.0
RIO GRANDE DO SUL,CAPAO DA CANOA,I/PORSCHE MACAN GTS,2024,1.0
RIO GRANDE DO SUL,CARAZINHO,I/PORSCHE MACAN GTS,2024,1.0
RIO GRANDE DO SUL,CARLOS BARBOSA,I/PORSCHE MACAN T,2024,1.0
RIO GRANDE DO SUL,CASCA,I/PORSCHE BOXSTER,2024,1.0
RIO GRANDE DO SUL,CAXIAS DO SUL,I/PORSCHE 911 CARRERA,2024,1.0
RIO GRANDE DO SUL,CAXIAS DO SUL,I/PORSCHE 911 TURBO S,2024,2.0
RIO GRANDE DO SUL,CAXIAS DO SUL,I/PORSCHE 911CARRERA GTS,2024,1.0
RIO GRANDE DO SUL,CAXIAS DO SUL,I/PORSCHE BOXSTER,2024,2.0
RIO GRANDE DO SUL,CAXIAS DO SUL,I/PORSCHE CAYENNE S PHEV,2024,1.0
RIO GRANDE DO SUL,CAXIAS DO SUL,I/PORSCHE MACAN,2024,2.0
RIO GRANDE DO SUL,CAXIAS DO SUL,I/PORSCHE MACAN GTS,2024,1.0
RIO GRANDE DO SUL,CAXIAS DO SUL,I/PORSCHE MACAN T,2024,3.0
RIO GRANDE DO SUL,CHUI,I/PORSCHE CAYENNE SCPHEV,2024,1.0
RIO GRANDE DO SUL,ERECHIM,I/PORSCHE BOXSTER,2024,1.0
RIO GRANDE DO SUL,ERECHIM,I/PORSCHE CAYENNE CP PHE,2024,1.0
RIO GRANDE DO SUL,ESTANCIA VELHA,I/PORSCHE CAYENNE CP PHE,2024,1.0
RIO GRANDE DO SUL,ESTANCIA VELHA,I/PORSCHE MACAN,2024,1.0
RIO GRANDE DO SUL,ESTEIO,I/PORSCHE CAYENNE CP PHE,2024,1.0
RIO GRANDE DO SUL,FARROUPILHA,I/PORSCHE 911 TURBO S,2024,1.0
RIO GRANDE DO SUL,FARROUPILHA,I/PORSCHE 911CARRERA GTS,2024,1.0
RIO GRANDE DO SUL,FLORES DA CUNHA,I/PORSCHE 911 CARRERA,2024,1.0
RIO GRANDE DO SUL,FLORES DA CUNHA,I/PORSCHE MACAN,2024,1.0
RIO GRANDE DO SUL,GRAMADO,I/PORSCHE 911 CARRERA,2024,1.0
RIO GRANDE DO SUL,GRAMADO,I/PORSCHE BOXSTER,2024,2.0
RIO GRANDE DO SUL,GRAMADO,I/PORSCHE BOXSTER STYLE,2024,1.0
RIO GRANDE DO SUL,GRAMADO,I/PORSCHE CAYENNE PHEV,2024,1.0
RIO GRANDE DO SUL,GRAMADO,I/PORSCHE MACAN GTS,2024,1.0
RIO GRANDE DO SUL,GRAVATAI,I/PORSCHE 911 CARRERA,2024,1.0
RIO GRANDE DO SUL,GRAVATAI,I/PORSCHE BOXSTER,2024,1.0
RIO GRANDE DO SUL,GUAPORE,I/PORSCHE MACAN,2024,1.0
RIO GRANDE DO SUL,IGREJINHA,I/PORSCHE CAYENNE CP PHE,2024,1.0
RIO GRANDE DO SUL,IGREJINHA,I/PORSCHE MACAN GTS,2024,1.0
RIO GRANDE DO SUL,IJUI,I/PORSCHE CAYENNE SCPHEV,2024,1.0
RIO GRANDE DO SUL,IMBE,I/PORSCHE CAYENNE SCPHEV,2024,1.0
RIO GRANDE DO SUL,IVOTI,I/PORSCHE 911CARRERA GTS,2024,1.0
RIO GRANDE DO SUL,LAJEADO,I/PORSCHE CAYENNE PHEV,2024,1.0
RIO GRANDE DO SUL,LAJEADO,I/PORSCHE MACAN GTS,2024,1.0
RIO GRANDE DO SUL,LAJEADO,I/PORSCHE MACAN T,2024,1.0
RIO GRANDE DO SUL,NOVA ALVORADA,I/PORSCHE MACAN,2024,1.0
RIO GRANDE DO SUL,NOVO HAMBURGO,I/PORSCHE 911 CAR 4GTS,2024,1.0
RIO GRANDE DO SUL,NOVO HAMBURGO,I/PORSCHE BOXSTER,2024,1.0
RIO GRANDE DO SUL,NOVO HAMBURGO,I/PORSCHE CAYENNE CP PHE,2024,1.0
RIO GRANDE DO SUL,NOVO HAMBURGO,I/PORSCHE MACAN,2024,3.0
RIO GRANDE DO SUL,NOVO HAMBURGO,I/PORSCHE MACAN E4,2024,1.0
RIO GRANDE DO SUL,NOVO HAMBURGO,I/PORSCHE MACAN T,2024,2.0
RIO GRANDE DO SUL,NOVO HAMBURGO,I/PORSCHE PANAMERA 4EHYB,2024,2.0
RIO GRANDE DO SUL,NOVO HAMBURGO,I/PORSCHE PANAMERA 4SEHY,2024,1.0
RIO GRANDE DO SUL,PALMARES DO SUL,I/PORSCHE BOXSTER GTS4.0,2024,1.0
RIO GRANDE DO SUL,PAROBE,I/PORSCHE CAYENNE PHEV,2024,1.0
RIO GRANDE DO SUL,PASSO FUNDO,I/PORSCHE 911 CARRERA C,2024,1.0
RIO GRANDE DO SUL,PASSO FUNDO,I/PORSCHE 911 CARRERA S,2024,1.0
RIO GRANDE DO SUL,PASSO FUNDO,I/PORSCHE CAYENNE SCPHEV,2024,1.0
RIO GRANDE DO SUL,PASSO FUNDO,I/PORSCHE MACAN E4,2024,1.0
RIO GRANDE DO SUL,PASSO FUNDO,I/PORSCHE MACAN S,2024,1.0
RIO GRANDE DO SUL,PELOTAS,I/PORSCHE 911 CARRERA C,2024,1.0
RIO GRANDE DO SUL,PELOTAS,I/PORSCHE CAYENNE CP PHE,2024,1.0
RIO GRANDE DO SUL,PELOTAS,I/PORSCHE MACAN,2024,2.0
RIO GRANDE DO SUL,PORTAO,I/PORSCHE MACAN S,2024,1.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE 911 CAR 4GTS,2024,2.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE 911 CAR 4GTS C,2024,1.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE 911 CARRERA,2024,5.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE 911 CARRERA C,2024,1.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE 911 CARRERA S,2024,1.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE 911 CARRERA T,2024,6.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE 911 GT3 RS,2024,1.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE 911 TURBO CAB,2024,2.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE 911 TURBO S,2024,1.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE 911CARRERA GTS,2024,1.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE BOXSTER,2024,9.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE BOXSTER GTS4.0,2024,1.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE CAYENNE CP PHE,2024,22.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE CAYENNE GT CP,2024,2.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE CAYENNE PHEV,2024,4.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE CAYENNE S CP,2024,1.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE CAYENNE S PHEV,2024,6.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE CAYENNE SCPHEV,2024,5.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE CAYENNE T PHEV,2024,1.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE CAYENNE TCPHEV,2024,2.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE CAYMAN,2024,3.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE CAYMAN GTS 4.0,2024,1.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE CAYMAN STYLE,2024,2.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE MACAN,2024,19.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE MACAN E4,2024,2.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE MACAN E4S,2024,3.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE MACAN GTS,2024,6.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE MACAN S,2024,5.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE MACAN T,2024,6.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE PANAMERA 4EHYB,2024,3.0
RIO GRANDE DO SUL,PORTO ALEGRE,I/PORSCHE PANAMERA 4SEHY,2024,1.0
RIO GRANDE DO SUL,RESTINGA SECA,I/PORSCHE CAYENNE PHEV,2024,1.0
RIO GRANDE DO SUL,RIO GRANDE,I/PORSCHE CAYENNE CP PHE,2024,2.0
RIO GRANDE DO SUL,RIO GRANDE,I/PORSCHE MACAN E4S,2024,1.0
RIO GRANDE DO SUL,SANTA CRUZ DO SUL,I/PORSCHE CAYENNE PHEV,2024,1.0
RIO GRANDE DO SUL,SANTA CRUZ DO SUL,I/PORSCHE MACAN,2024,2.0
RIO GRANDE DO SUL,SANTA MARIA,I/PORSCHE 911 CARRERA,2024,2.0
RIO GRANDE DO SUL,SANTA MARIA,I/PORSCHE 911CARRERA GTS,2024,1.0
RIO GRANDE DO SUL,SANTA MARIA,I/PORSCHE BOXSTER,2024,1.0
RIO GRANDE DO SUL,SANTA MARIA,I/PORSCHE CAYENNE PHEV,2024,1.0
RIO GRANDE DO SUL,SANTA VITORIA DO PALMAR,I/PORSCHE 911 CARRERA,2024,1.0
RIO GRANDE DO SUL,SANTANA DO LIVRAMENTO,I/PORSCHE BOXSTER,2024,1.0
